,date,title_tagged
2149,2016-03-20,"['청와대', '고배', '조윤선', '윤두현', '탈락']"
2150,2016-03-20,"['국회법', '저주']"
2151,2016-03-20,"['성적표', '김무성', '전원', '생존']"
2152,2016-03-20,"['김무성', '공천', '감감']"
2153,2016-03-20,"['대구', '후보']"
2154,2016-03-20,"['말', '김종인', '비례', '번', '셀프', '공천']"
2155,2016-03-20,"['벌집', '민주']"
2156,2016-03-20,"['자격', '시비']"
2157,2016-03-20,"['민주', '입당']"
2158,2016-03-20,"['문', '낙천자', '잔류', '설득']"
2159,2016-03-21,"['김종인', '비례', '번', '조정']"
2160,2016-03-21,"['중자', '거부', '격노']"
2161,2016-03-21,"['김종', '홍창선', '사퇴']"
2162,2016-03-21,"['비례', '선', '기네스북']"
2163,2016-03-21,"['강석훈', '김행', '친', '박계', '탈락']"
2164,2016-03-21,"['유승민', '공천', '내일', '결론']"
2165,2016-03-21,"['초읽기', '유승민', '탈당']"
2166,2016-03-21,"['번복', '탈당']"
2167,2016-03-21,['명승부']
2168,2016-03-21,"['용산', '제안']"
2169,2016-03-21,"['흰색', '티', '회의']"
2170,2016-03-21,"['반발', '아수라장', '최고위']"
2171,2016-03-21,"['여야', '격전지', '대진표', '최종', '승자']"
2172,2016-03-21,"['격전지', '곳', '향배']"
2173,2016-03-22,"['고민', '것']"
2174,2016-03-22,"['비대', '위원', '전원', '사과']"
2175,2016-03-22,"['사퇴', '복귀']"
2176,2016-03-22,"['상경', '문재', '사퇴', '만류']"
2177,2016-03-22,"['김종', '이유', '명예', '실추']"
2178,2016-03-22,"['김종인', '년', '전', '박근혜', '후부', '충돌']"
2179,2016-03-22,"['으름장', '정치']"
2180,2016-03-22,"['소속', '출마', '준비']"
2181,2016-03-22,['윤상현']
2182,2016-03-22,"['비례', '번', '워킹', '맘']"
2183,2016-03-22,"['총선', '격전지', '곳', '승자']"
2184,2016-03-23,"['공', '관위', '결정', '공천']"
2185,2016-03-23,['공천']
2186,2016-03-23,"['결심', '전', '가족', '회의']"
2187,2016-03-23,"['전화', '문자', '대화']"
2188,2016-03-23,"['유승민', '동반', '탈당', '친유', '연대']"
2189,2016-03-23,"['이재만', '예비', '후보', '당', '결정']"
2190,2016-03-23,"['밤', '탈당', '선언']"
2191,2016-03-23,"['천', '명', '탈당']"
2192,2016-03-23,"['선대', '위원장', '명', '서청원', '이인제']"
2193,2016-03-23,"['고민', '끝']"
2194,2016-03-23,"['비례', '파동', '김종인', '득과']"
2195,2016-03-23,"['당', '정체', '번', '언급', '김종인']"
2196,2016-03-23,"['순번', '비례', '노', '운동', '약진']"
2197,2016-03-23,"['안철수', '포진']"
2198,2016-03-23,"['북', '근', '야권', '단일', '촉구']"
2199,2016-03-24,"['김무성', '대표', '곳', '무공', '천']"
2200,2016-03-24,"['옥새', '거부', '곳']"
2201,2016-03-24,"['눈', '코', '박']"
2202,2016-03-24,"['책임', '극치']"
2203,2016-03-24,"['원유철', '산행']"
2204,2016-03-24,"['사', '퇴서', '무공', '천']"
2205,2016-03-24,['원유철']
2206,2016-03-24,"['직인', '효력']"
2207,2016-03-24,"['정치', '희생양', '행세']"
2208,2016-03-24,"['대꾸', '가치']"
2209,2016-03-24,"['정의', '구', '너']"
2210,2016-03-24,"['박근혜', '정부', '심판']"
2211,2016-03-24,"['탈당', '유승민', '이재오', '생환']"
2212,2016-03-24,"['누리', '민주', '지지율', '동반', '하락']"
2213,2016-03-24,"['야당', '후보', '난립', '서울', '고전']"
2214,2016-03-25,"['벼랑', '끝', '타협', '곳', '공천']"
2215,2016-03-25,"['김무성', '타협안', '수용', '박']"
2216,2016-03-25,"['청와대', '옥새', '반란', '침묵']"
2217,2016-03-25,"['막판', '타결', '지역구', '곳', '출마']"
2218,2016-03-25,"['날벼락', '인방', '세상', '일']"
2219,2016-03-25,"['극', '회생', '공', '천장']"
2220,2016-03-25,"['유승민', '당선', '가시']"
2221,2016-03-25,"['공천', '갈등', '숨', '시간']"
2222,2016-03-25,"['이한구', '책임']"
2223,2016-03-25,['발식']
2224,2016-03-25,"['불', '정체', '논쟁', '김종인', '문재인']"
2225,2016-03-25,"['문재인', '불참']"
2226,2016-03-26,"['대', '총선', '명', '후보', '등록', '경쟁', '대']"
2227,2016-03-26,"['재산', '위', '김병관', '전과자']"
2228,2016-03-26,"['이군현', '무투표', '당선']"
2229,2016-03-26,"['이색', '군소', '정당']"
2230,2016-03-26,"['비박', '개소식']"
2231,2016-03-26,"['친', '박계', '결집']"
2232,2016-03-26,"['총선', '후', '격돌']"
2233,2016-03-26,"['바지', '사장']"
2234,2016-03-26,"['충돌', '피한', '문재인']"
2235,2016-03-26,"['야권', '연대', '최대', '변수']"
2236,2016-03-26,"['텃밭', '호남', '쟁탈전']"
2237,2016-03-26,"['내', '코', '석자']"
2238,2016-03-27,"['이해찬', '안갯속', '지상욱']"
2239,2016-03-27,"['서울', '격전지', '강세']"
2240,2016-03-27,"['관건', '야권', '단일']"
2241,2016-03-27,['복당']
2242,2016-03-27,['복당']
2243,2016-03-27,"['박의', '거리', '두기']"
2244,2016-03-27,"['이재만', '법', '책임']"
2245,2016-03-27,"['기득', '후보', '출마']"
2246,2016-03-27,"['비례', '선']"
2247,2016-03-27,"['야권', '연대', '월', '일', '마지노선']"
2248,2016-03-27,"['이색', '후보', '눈길']"
2249,2016-03-27,"['고송', '교복']"
2250,2016-03-28,"['당적', '의원', '성적표']"
2251,2016-03-28,"['문재인', '인사', '부진', '막판', '역전']"
2252,2016-03-28,"['여', '조사', '때', '혈투']"
2253,2016-03-28,[]
2254,2016-03-28,"['법', '투쟁', '불사']"
2255,2016-03-28,"['사진', '반납']"
2256,2016-03-28,"['김승남', '탈당']"
2257,2016-03-28,"['유세', '부창부수']"
2258,2016-03-28,"['김종인', '하이에나', '연일', '비판']"
2259,2016-03-28,['공약']
2260,2016-03-29,"['내일', '재외', '투표']"
2261,2016-03-29,"['누리', '선대위', '회의', '언행', '주의']"
2262,2016-03-29,"['대구', '자존심']"
2263,2016-03-29,"['국회', '욕']"
2264,2016-03-29,"['여권', '텃밭', '김종인']"
2265,2016-03-29,"['다야', '전국', '곳', '수도', '곳']"
2266,2016-03-29,"['누가', '누군지']"
2267,2016-03-29,"['안철수', '노', '원병', '단일']"
2268,2016-03-29,"['연대', '시도', '사안', '혼선']"
2269,2016-03-29,"['용지', '인쇄', '단일']"
2270,2016-03-29,"['박빙', '구로', '갑']"
2271,2016-03-29,"['여성', '간판', '리턴', '매치']"
2272,2016-03-30,"['자정', '유세차']"
2273,2016-03-30,"['선거', '로고', '송', '전쟁']"
2274,2016-03-30,"['김무성', '총선', '뒤', '사퇴']"
2275,2016-03-30,"['김무성', '항의']"
2276,2016-03-30,"['대구', '구멍', '끝']"
2277,2016-03-30,[]
2278,2016-03-30,"['수도', '출격', '김종인', '안철수']"
2279,2016-03-30,"['토굴', '손학규', '민주', '선거', '지원']"
2280,2016-03-30,"['전멸', '물꼬', '야권', '연대']"
2281,2016-03-30,"['호남', '석', '어디']"
2282,2016-03-30,"['최소', '석', '석', '이상']"
2283,2016-03-30,['표']
2284,2016-03-30,"['야권', '심장', '빅', '매치', '골리앗', '대', '다윗']"
2285,2016-03-30,['순천']
2286,2016-03-30,"['광주', '민심', '어디']"
2287,2016-03-30,"['당파', '소속', '약진']"
2288,2016-03-31,"['하루', '곳', '강행군']"
2289,2016-03-31,"['무성', '옥새']"
2290,2016-03-31,"['심판', '청년']"
2291,2016-03-31,['시작']
2292,2016-03-31,['명당']
2293,2016-03-31,"['자녀', '조카', '세', '출동']"
2294,2016-03-31,"['안철수', '응원']"
2295,2016-03-31,"['정장선', '박선숙', '주목']"
2296,2016-03-31,['민주당']
2297,2016-03-31,"['홍보', '영상', '논란']"
2298,2016-03-31,"['낙동강', '벨트', '란']"
2299,2016-03-31,"['박민식', '전재수']"
2300,2016-03-31,"['낙동강', '누리', '곳', '우세']"
2301,2016-03-31,"['낙동강', '벨트', '표']"
2302,2016-03-31,"['중진', '후보', '진땀']"
2303,2016-03-31,"['여권', '우세', '속', '접전']"
2304,2016-03-31,"['북한', '여당', '독재', '공천', '맹비난']"
2305,2016-04-01,"['내', '당선']"
2306,2016-04-01,"['야권', '연대', '기싸움']"
2307,2016-04-01,"['서울', '강서', '병', '제동']"
2308,2016-04-01,"['대구', '복', '각양각색', '이유']"
2309,2016-04-01,"['민주', '탈당', '홍의락', '대구', '열풍']"
2310,2016-04-01,"['예전', '대구', '민심']"
2311,2016-04-01,"['숨', '대구', '민심', '누리']"
2312,2016-04-01,"['한솥밥', '식구', '방전']"
2313,2016-04-01,"['현역', '프리미엄']"
2314,2016-04-01,"['험지', '선전', '후보', '화제', '선거구']"
2315,2016-04-01,"['선거법', '위반']"
2316,2016-04-02,"['인천', '남구']"
2317,2016-04-02,"['호남', '맞불', '유세']"
2318,2016-04-02,"['단일', '물']"
2319,2016-04-02,"['강원', '제주', '안갯속']"
2320,2016-04-02,"['선', '이상', '명', '출마']"
2321,2016-04-02,"['여론', '조사', '희비', '베테랑']"
2322,2016-04-02,"['온라인', '전']"
2323,2016-04-02,"['유명', '아내', '덕']"
2324,2016-04-02,"['남편', '대신', '목발']"
2325,2016-04-03,"['박민식', '전재수', '접전']"
2326,2016-04-03,"['이재오', '선두']"
2327,2016-04-03,['눈길']
2328,2016-04-03,"['권은희', '후보', '저격수', '포스터', '논란']"
2329,2016-04-03,"['여야', '수도', '장담']"
2330,2016-04-03,"['여야', '수도', '장담']"
2331,2016-04-03,"['새', '누리', '영남', '패권', '불']"
2332,2016-04-03,"['호남', '민주', '국민', '당', '각축']"
2333,2016-04-03,"['충청', '지역', '석', '여야', '각축']"
2334,2016-04-03,['부산']
2335,2016-04-03,"['호남', '판세']"
2336,2016-04-03,"['대선', '포기', '삼', '배']"
2337,2016-04-03,"['호남', '문재인']"
2338,2016-04-04,"['낙동강', '벨트', '사수']"
2339,2016-04-04,"['수도', '표']"
2340,2016-04-04,"['수도', '안갯속', '접전']"
2341,2016-04-04,"['무주공산', '충청', '접전']"
2342,2016-04-04,"['전북', '판세', '살얼음']"
2343,2016-04-04,"['정치', '번지', '접전']"
2344,2016-04-04,[]
2345,2016-04-04,"['혼돈', '인천', '판세', '접전', '접전']"
2346,2016-04-04,"['내', '인천', '적자', '남', '동갑', '파전']"
2347,2016-04-04,"['인천', '지하철', '민심']"
2348,2016-04-04,"['대구', '노소영']"
2349,2016-04-04,[]
2350,2016-04-04,"['내', '로고', '송']"
2351,2016-04-04,"['총선', '후보', '연예인', '아내', '재산']"
2352,2016-04-05,"['눈물', '호소']"
2353,2016-04-05,"['불안', '텃밭', '심야', '회의']"
2354,2016-04-05,['희비']
2355,2016-04-05,"['국민', '당', '광주', '싹쓸이', '하나']"
2356,2016-04-05,"['광주', '광산', '주목', '표', '어디']"
2357,2016-04-05,"['호남', '초청', '문재인']"
2358,2016-04-05,"['투표', '외면', '대']"
2359,2016-04-05,['등']
2360,2016-04-05,"['대', '관심']"
2361,2016-04-05,"['대', '건']"
2362,2016-04-05,"['비례', '대표']"
2363,2016-04-05,"['서울', '용산', '송파']"
2364,2016-04-05,"['경기', '인천', '자릿수', '박빙']"
2365,2016-04-06,"['총선', '데이터', '전국', '판세']"
2366,2016-04-06,"['판세', '분석', '서울', '절반', '여야', '경합']"
2367,2016-04-06,"['판세', '분석', '인천', '경기', '절반', '오리', '무중']"
2368,2016-04-06,"['판세', '분석', '영남', '예전', '텃밭']"
2369,2016-04-06,"['판세', '분석', '호남', '국민', '당', '돌풍']"
2370,2016-04-06,"['판세', '분석', '충청', '누리', '뒷심', '발휘']"
2371,2016-04-06,['배알']
2372,2016-04-06,"['김종인', '안철수', '설전']"
2373,2016-04-06,"['특명', '목']"
2374,2016-04-06,"['기지개', '잠룡', '지원', '출격']"
2375,2016-04-06,"['대구', '민심', '곳', '중', '곳']"
2376,2016-04-06,"['대구', '민심', '대통령', '지역', '구서', '고전']"
2377,2016-04-06,"['대구', '민심', '현수막', '호소']"
2378,2016-04-06,"['대구', '민심', '누리', '무릎', '사죄']"
2379,2016-04-06,['정치']
2380,2016-04-06,['역효과']
2381,2016-04-07,"['여론', '조사', '오세훈', '정세균', '접전']"
2382,2016-04-07,"['텃밭', '대구', '이변']"
2383,2016-04-07,"['대결', '승자']"
2384,2016-04-07,"['누리', '년', '최저', '국민', '당', '돌풍']"
2386,2016-04-07,"['누리', '반성문', '노래']"
2387,2016-04-07,"['수', '율동', '먹방']"
2388,2016-04-07,"['손학규', '동시']"
2389,2016-04-07,"['합동', '거절']"
2390,2016-04-07,"['정치', '혐오', '패러디', '봇물']"
2391,2016-04-07,"['이한구', '표', '공천']"
2392,2016-04-07,"['중진', '예상', '성적']"
2393,2016-04-07,"['강원', '곳', '초', '접전']"
2394,2016-04-07,"['사전', '투표']"
2395,2016-04-08,"['사전', '투표', '마감']"
2396,2016-04-08,"['우리', '표']"
2397,2016-04-08,"['판세', '분석', '누리', '서울', '경기']"
2398,2016-04-08,"['판세', '분석', '강원', '곳', '경합']"
2399,2016-04-08,"['판세', '분석', '영남', '누리', '강세', '확산']"
2400,2016-04-08,"['판세', '분석', '민주', '호남', '고전']"
2401,2016-04-08,"['문재인', '호남', '지지', '정계', '은퇴']"
2402,2016-04-08,"['명', '후보', '반응']"
2403,2016-04-08,[]
2404,2016-04-08,"['게', '편']"
2405,2016-04-08,"['주호', '열', '서청원']"
2406,2016-04-08,"['유명', '인사', '총출동']"
2407,2016-04-08,"['여성', '중진', '성적표']"
2408,2016-04-08,"['제주', '표']"
2409,2016-04-08,"['여론', '조사']"
2410,2016-04-09,"['사전', '투표', '마감', '당', '유리']"
2411,2016-04-09,['강행군']
2412,2016-04-09,['안대희']
2413,2016-04-09,"['수도', '화력', '집중']"
2414,2016-04-09,"['이틀', '호남', '유세']"
2415,2016-04-09,"['비례', '녹', '색바람']"
2416,2016-04-09,"['평균', '억', '천만', '원']"
2417,2016-04-09,"['용', '수라', '곳곳', '박빙', '승부']"
2418,2016-04-09,"['용', '수라', '수원', '갑', '선', '고지전']"
2419,2016-04-10,"['김무성', '곳', '수도', '총력전']"
2420,2016-04-10,"['김종인', '문재인', '쌍', '끌']"
2421,2016-04-10,"['서울', '석', '가능']"
2422,2016-04-10,[]
2423,2016-04-10,"['탈락자', '쓸모']"
2424,2016-04-10,"['빗속', '투표', '변수']"
2425,2016-04-10,"['고', '금', '보유']"
2426,2016-04-10,"['여야', '의석수', '엄살', '세', '결집', '전략']"
2427,2016-04-10,"['판세', '서울', '안갯속', '초', '접전']"
2428,2016-04-10,"['판세', '박빙', '속', '우열']"
2429,2016-04-11,"['운명', '시간', '부산', '제주']"
2430,2016-04-11,"['야', '수도', '앞']"
2431,2016-04-11,"['호남', '문재인']"
2432,2016-04-11,"['누리', '수', '곳']"
2433,2016-04-11,"['국민', '곳']"
2434,2016-04-11,"['여론', '조사', '격전지']"
2435,2016-04-11,"['당', '핵심', '공약']"
2436,2016-04-11,['후보']
2437,2016-04-11,['누가']
2438,2016-04-11,"['비방', '몸싸움']"
2439,2016-04-11,"['대', '투표']"
2440,2016-04-11,"['명', '억', '숫자', '총선']"
2441,2016-04-12,"['김무성', '대표', '수도', '지원', '올인']"
2442,2016-04-12,['대구']
2443,2016-04-12,"['야당', '마지막', '유세']"
2444,2016-04-12,"['최다', '지역', '승부처']"
2445,2016-04-12,"['끝', '안갯속']"
2446,2016-04-12,"['안갯속', '대구']"
2447,2016-04-12,"['문재인', '차', '광주', '방문']"
2448,2016-04-12,"['막판', '변수', '투표율', '북한', '날씨']"
2449,2016-04-12,"['누리', '총선', '관전', '포인트']"
2450,2016-04-12,"['야권', '총선', '관전', '포인트']"
2451,2016-04-12,"['투표', '날', '조심']"
2452,2016-04-12,"['국회', '탄생']"
2453,2016-04-12,"['선정', '승패', '곳', '서울']"
2454,2016-04-12,"['선정', '승패', '곳', '수도']"
2455,2016-04-12,"['선정', '승패', '곳']"
